"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0003231","cardiac ventricle development","60/5799","133/18860",0.451127819548872,1.46719618497874,3.60278771265011,0.000329010409613764,0.00278061755725672,0.00174294197585253,"BMPR1A/GATA3/SFRP2/PDE2A/NACA/RBM15/COL11A1/SLIT3/FKBP1A/FOXC1/NSD2/MATR3/DCTN5/GREB1L/EDNRA/EGLN1/SOX11/SMAD4/MEF2C/TMEM65/ZMPSTE24/LUZP1/SOX4/LRP2/TBX5/SLIT2/CPE/TGFBR3/AP2B1/UBE4B/APLNR/MED1/FGFR2/BMPR2/CITED2/TBX3/ENG/TRIP11/TGFB1/HEY1/ID2/PRDM1/MDM4/SMAD7/CCN1/HECTD1/ACVR1/TGFBR2/TPM1/TGFBR1/GRHL2/NPRL3/MESP1/CHD7/SMARCD3/DSP/SALL4/NRG1/MDM2/WNT5A",60
"GO:0036498","IRE1-mediated unfolded protein response","15/5799","22/18860",0.681818181818182,2.21746696138833,3.8071395716051,0.000329674349203646,0.00278061755725672,0.00174294197585253,"AGR2/XBP1/DNAJC10/TMEM33/BAX/HSPA5/COPS5/DNAJB9/BCL2L11/TMBIM6/VAPB/PTPN1/UFL1/FICD/DAB2IP",15
"GO:0098760","response to interleukin-7","15/5799","22/18860",0.681818181818182,2.21746696138833,3.8071395716051,0.000329674349203646,0.00278061755725672,0.00174294197585253,"STIP1/P4HB/YBX1/HSPD1/RAD23B/JAK1/STAT5A/FOSL2/HMGB1/PDIA3/STAT1/IL2RG/ATIC/JAK3/CRKL",15
"GO:1901970","positive regulation of mitotic sister chromatid separation","15/5799","22/18860",0.681818181818182,2.21746696138833,3.8071395716051,0.000329674349203646,0.00278061755725672,0.00174294197585253,"UBE2C/AURKB/CDC20/DLGAP5/BIRC5/CDCA8/ESPL1/SKA3/MAD2L1BP/MAD1L1/CDC23/ANAPC5/NSMCE2/CDC16/ANAPC7",15
"GO:0051336","regulation of hydrolase activity","81/5799","190/18860",0.426315789473684,1.38650039480491,3.56781439401584,0.000335756646925333,0.00282817239103244,0.00177275021601345,"EZH2/ECT2/RGS1/STMN1/PSENEN/RAPGEF3/RAB3GAP2/CORO1C/RANGAP1/FGD3/TBC1D7/GAPDH/TMED2/CCDC125/RASA4/SNX13/RHOA/THY1/CRK/RAB3GAP1/ARFGEF1/RALGAPA2/ZC3H15/RAP1A/URI1/PTK2/RALGAPB/RALGAPA1/GPR137B/SYDE1/NET1/PLXNB1/NTRK2/PIP5K1A/PRELID1/ITGB1/RHOC/FGD5/LIMS1/RSU1/FGFR2/PLIN5/TBC1D30/RASIP1/PSAP/SH3BP4/MET/RAPGEF6/HMGB1/RGS16/ECM1/RASGRP1/RGS10/EPHB3/SNX9/GNB5/ATP5IF1/VSIR/FGFR1/TBC1D2/EFNA5/S100A10/DOCK8/ARHGEF16/TIMP1/NF1/SERPINB1/FGD6/FGFR3/TGM2/SRGAP2/GRN/DOCK10/FICD/GPLD1/DAB2IP/ALS2/ITGB1BP1/ITGA6/ARHGEF5/EPHA3",81
"GO:0033628","regulation of cell adhesion mediated by integrin","27/5799","49/18860",0.551020408163265,1.79207534022404,3.6991867835667,0.0003366115318676,0.00283162778722969,0.00177491612159068,"TESC/SFRP2/WNK1/JAM3/CRK/LYN/PTK2/PTPN11/CIB1/PLAU/MUC1/ADA/CCL21/PDE3B/NCKAP1L/RET/SKAP1/SERPINE1/ADAM9/CRKL/P2RY12/LPXN/PODXL/CCL5/RAC3/ITGB1BP1/CYP1B1",27
"GO:1903894","regulation of IRE1-mediated unfolded protein response","12/5799","16/18860",0.75,2.43921365752716,3.83748229756625,0.000341900157299931,0.00287232216581262,0.00180042410287646,"AGR2/TMEM33/BAX/HSPA5/COPS5/DNAJB9/BCL2L11/TMBIM6/PTPN1/UFL1/FICD/DAB2IP",12
"GO:0019432","triglyceride biosynthetic process","24/5799","42/18860",0.571428571428571,1.85844850097307,3.71107583885731,0.000344417719652329,0.00288964249554537,0.00181128080255026,"PCK1/GPAM/LDLR/SLC27A1/SREBF1/DGAT2/LPIN1/TMX1/PLIN5/CNEP1R1/LPGAT1/SIK1/NR1H2/THRSP/AGPAT2/PCK2/C3/GPAT3/NR1H3/LPIN2/GPLD1/GK/ACSL1/TMEM68",24
"GO:0051348","negative regulation of transferase activity","47/5799","99/18860",0.474747474747475,1.54401403237409,3.61615783196426,0.000344950727309759,0.00288964249554537,0.00181128080255026,"MAD2L1/FBXO5/CORO1C/AKT1S1/PTPRC/MAD2L2/CD300A/AIDA/HNRNPU/GSK3B/THY1/ADIPOQ/PAK2/DNAJA1/LYN/WARS1/GSKIP/STK38/GPRC5A/CDKN1C/BANF1/NPM1/CEP43/CEP85/APC/EIF4A2/SOCS5/RASIP1/PTK6/SNX6/SOCS4/MEN1/PDCD4/PTPRJ/VPS25/ADAR/TSG101/PYCARD/ABL1/DUSP1/PRDX3/SRCIN1/PTPN1/CEACAM1/DTX3L/ITGB1BP1/CDKN1A",47
"GO:0097284","hepatocyte apoptotic process","14/5799","20/18860",0.7,2.27659941369202,3.8060707686994,0.000345323168830092,0.00288964249554537,0.00181128080255026,"MTCH2/PPARA/GSN/BID/DNMT3A/KRT18/ARF6/CFLAR/BCL2L1/KRT8/STK4/ADAR/PRKAA1/CASP6",14
"GO:0006643","membrane lipid metabolic process","95/5799","229/18860",0.414847161572052,1.3492011497239,3.54260713574292,0.000349463057846944,0.00291669411927816,0.00182823725540578,"PGAP3/M6PR/HACD3/DEGS2/B3GNT5/PIGC/ORMDL3/ORMDL2/SGPL1/SLC30A5/DPM1/ABCA8/ENPP7/CERS6/CREM/UGCG/PIGX/AGK/CERS2/SPTSSA/SPTLC2/ASAH1/SPTLC3/BAX/SPTLC1/DOLK/OSBP/PRKCD/ST6GALNAC6/NAAA/SCARB2/TM9SF2/PIGF/ARV1/SCCPDH/ORMDL1/ELOVL1/DEGS1/ENPP2/PLPP1/PRKD2/NEU1/B4GALT3/PIGH/PPT1/PSAP/PIGW/PIGU/B4GALT6/MFSD8/ITGB8/GZMB/PIGB/PEMT/B3GALNT1/GALC/NSMAF/GLB1/PIGG/ELOVL2/PIGL/PLPP2/FADS3/ST3GAL1/ST3GAL3/PGAP4/DPM2/NAGA/PIGO/ALDH3B2/B4GALT4/KIT/PIGM/CCN1/ABCC1/CYP4F22/GBA1/PRKAA1/PAQR4/ABCA12/CSNK1G2/SGPP1/CASP7/ACER3/PLPP3/SGMS1/ST6GALNAC4/P2RX7/FA2H/SGMS2/PIGN/PPM1L/SGPP2/PGAP1/CYP1B1",95
"GO:0001935","endothelial cell proliferation","86/5799","204/18860",0.42156862745098,1.37106127155121,3.55057847235269,0.000349930010541538,0.00291669411927816,0.00182823725540578,"SULF1/LEP/FLT1/CD34/XBP1/MIR21/MMRN2/NUS1/CXCL12/TNFSF12/FGF7/IGF2/SLC39A9/ATOH8/PDCD10/APOE/STAT5A/ALDH1A2/HMGB2/MEF2C/NRAS/COL8A2/ACVRL1/AGGF1/VSTM4/POLD4/AGTR1/PPARG/FGF2/DLG1/CAV2/KRIT1/AKT1/CAV1/RGCC/COL8A1/VEGFA/SYNJ2BP/PDCD6/ZNF580/APLNR/PDCL3/CCL2/ZEB2/MYDGF/AIMP1/PRKD2/STAT3/BMPR2/TIE1/PDPK1/VASH1/HMGB1/ENG/TNMD/ECM1/EGFL7/SEMA5A/THBS1/STAT1/GATA2/LRG1/ATP5IF1/MMP14/FGFR1/SP1/CYBA/HMOX1/PPP1R16B/NF1/AKT3/THAP1/MDK/TGFBR1/F3/ARNT/PRKCA/EGF/NR2F2/NRP1/WNT5A/LIPA/LOXL2/ITGB1BP1/ITGA4/NRP2",86
"GO:0046474","glycerophospholipid biosynthetic process","86/5799","204/18860",0.42156862745098,1.37106127155121,3.55057847235269,0.000349930010541538,0.00291669411927816,0.00182823725540578,"PGAP3/INPP4B/PIGC/SMG1/SLC44A4/SLC30A5/PIK3C2A/PIK3R1/ETNK1/DPM1/SELENOI/BPNT1/IMPA2/PIGX/PI4K2B/SH3GLB1/LCLAT1/GPAM/PIP4K2A/PIP5K1A/ATM/EFR3A/CHKB/PIK3CA/PIGF/BPNT2/CDS2/IMPA1/CLN3/LPIN1/CRLS1/PIP4K2C/PIGH/PI4KB/PTEN/PLSCR1/PIGW/PIK3R4/PIGU/BECN1/HYCC2/PIGB/PEMT/UBE3C/MTMR4/PIGG/CDS1/PIGL/INPP4A/SPATA18/FAR1/PGAP4/DPM2/ACSL3/ZRANB1/SLC44A1/PLA2G4A/ETNK2/PIGO/PDGFA/HYCC1/PIGM/LCAT/ABHD3/FABP5/OCRL/PLD1/AGPAT2/PI4K2A/PRKAA1/PIK3R3/AGPAT3/SYNJ2/PIP4K2B/GPAT3/SLC44A2/INPP1/LPCAT1/DGKQ/PI4KA/CHKA/SYNJ1/DGKA/MTMR1/PIGN/PGAP1",86
"GO:0014841","skeletal muscle satellite cell proliferation","13/5799","18/18860",0.722222222222222,2.34887241095208,3.81497147191867,0.00035100404274413,0.00291800749894859,0.00182906050582072,"NDC80/SUGT1/KPNA1/AKIRIN1/DSN1/FGF2/CFLAR/STAT3/PAXBP1/EPHB1/ANGPT1/SIX1/JAK2",13
"GO:0019184","nonribosomal peptide biosynthetic process","13/5799","18/18860",0.722222222222222,2.34887241095208,3.81497147191867,0.00035100404274413,0.00291800749894859,0.00182906050582072,"CHAC2/SLC7A11/GGT1/GGT3P/GSS/BDH2/GCLC/SLC1A1/GCLM/NFE2L2/AASDH/SLC1A2/GGT6",13
"GO:1901655","cellular response to ketone","55/5799","120/18860",0.458333333333333,1.49063056848882,3.59259369076806,0.000351669017448679,0.00291972399362867,0.00183013643610155,"POSTN/AR/AQP1/SPP1/GNB1/GNAS/CBX3/EIF4E/LARP1/SLC39A9/SFRP1/FBP1/SOX10/FDX1/PCK1/RAP1A/CREB1/GNG2/AIFM1/CFLAR/XRN1/AKT1/NR3C1/GNAI1/ASS1/CDK4/FOXO3/CCL21/FOS/SMYD3/AKR1C2/TGFB1/TRERF1/FECH/GOLPH3/DDIT4/ABCB1/SRC/ANKRD13C/PNKD/MMP14/RPS6KB1/AKR1C3/SP1/PCK2/CYBA/PRKAA1/EFNA5/GAS6/TNC/TNFSF4/JAK2/SGK1/FBXO32/CCL19",55
"GO:0032200","telomere organization","82/5799","193/18860",0.424870466321244,1.38179979217428,3.55242361436463,0.000352728376404087,0.00292456769201616,0.00183317255490037,"AURKB/MAPK1/FEN1/EXO1/UCHL5/NEK2/SMC6/PCNA/HNRNPC/ACTL6A/CCT2/DKC1/CCNE1/CCT5/EME2/HSP90AB1/HNRNPA2B1/CCT6A/RAD51/MAD2L2/PRKDC/SMG1/MAPKAPK5/CCNE2/PARP1/RUVBL1/USP7/DCLRE1C/TCP1/RPA1/HNRNPU/BLM/HNRNPA1/CDK2/DHX36/RIF1/PPP1CA/HUS1/GNL3L/ATM/XRN1/HSP90AA1/ATRX/RPA3/RECQL4/YY1/DNA2/XRCC5/PPP1R10/RAD50/PTGES3/PKIB/LMNA/NBN/ATR/HMBOX1/UPF1/TNKS2/NABP2/NSMCE2/NVL/SLF2/YLPM1/SRC/SMG6/RAD51C/H3-3B/TERF2/ERCC1/TNKS/SLX1B/SLX1A/PML/PARN/ACTR5/SP100/SLF1/H4C11/H4C12/TP53/H4C8/H3C12",82
"GO:0009261","ribonucleotide catabolic process","64/5799","144/18860",0.444444444444444,1.44545994520128,3.57545286384861,0.000353170941451072,0.00292456769201616,0.00183317255490037,"ZBTB20/GPD1/PNP/MTCH2/PDE2A/ENO1/PGK1/PPARA/RAN/HPRT1/SLC4A4/GAPDH/PPP2CA/INSR/IGF1/TIGAR/MLXIPL/TPI1/NUDT3/PSEN1/FBP1/PRKAG1/DHTKD1/EIF6/PDE7B/NUDT4/NUDT4B/PDE9A/ENTPD1/COL6A1/STAT3/AMPD3/LDHA/UCP2/ADA/MFSD8/PDE7A/FOXK2/GPI/PKM/BPGM/PGM1/PDE4B/DDIT4/PDE8A/ALDOA/SRC/HINT1/OGT/ADPGK/IER3/XDH/PDE5A/PRKAA1/UCHL1/NUDT11/ALDOC/PFKFB3/NUDT9/ARNT/P2RX7/APP/PDE4A/LIPA",64
"GO:0002244","hematopoietic progenitor cell differentiation","61/5799","136/18860",0.448529411764706,1.45874542263879,3.57758162893834,0.000356522411836078,0.00293704362040381,0.00184099269514864,"ANLN/GATA3/TOP2A/ITCH/BCL2/PTPRC/FOXC1/AP3B1/PRKDC/TENT2/JAM3/HSPA9/NUDT21/FBXO21/INHBA/SFRP1/PSEN1/RLIG1/DHX36/LYN/PRRC2C/PDGFRA/PUS7/DHTKD1/PLEK/RBM47/RARA/SOX4/SBDS/VEGFA/SOS1/ZBTB1/PCID2/XRCC5/TMEM91/LIG4/MED1/MEOX1/RRS1/KITLG/CITED2/CDK6/HMGB1/TGFB1/CHD2/EIF2AK2/GATA2/FNIP1/ADAR/KIT/SLC7A6OS/ABL1/NFE2L2/TAL1/MLF1/BRAF/UFL1/BATF/TP53/LIPA/PTPRZ1",61
"GO:0032479","regulation of type I interferon production","61/5799","136/18860",0.448529411764706,1.45874542263879,3.57758162893834,0.000356522411836078,0.00293704362040381,0.00184099269514864,"TYROBP/ZBTB20/KPNA2/ITCH/ATG5/RIOK3/G3BP1/MIR21/GAPDH/TRIM27/HSPD1/QKI/RIPK2/TRIM38/DDX3X/MAP3K7/HMGB2/DHX36/REL/DHX9/ATG12/MYD88/XIAP/BANF1/PTPN11/HSP90AA1/YY1/POLR3F/LILRB1/PQBP1/NMB/PTPRS/TBK1/SETD2/ZC3HAV1/DDX56/HMGB1/POLR3G/HAVCR2/STAT1/OAS1/OAS3/OAS2/XAF1/DDX41/CYLD/PYCARD/OTUD5/SIGLEC1/CHUK/NLRX1/IFIH1/ISG15/TICAM2/IRF7/UAP1/RNF125/MAVS/RIGI/DTX4/IRF1",61
"GO:0032606","type I interferon production","61/5799","136/18860",0.448529411764706,1.45874542263879,3.57758162893834,0.000356522411836078,0.00293704362040381,0.00184099269514864,"TYROBP/ZBTB20/KPNA2/ITCH/ATG5/RIOK3/G3BP1/MIR21/GAPDH/TRIM27/HSPD1/QKI/RIPK2/TRIM38/DDX3X/MAP3K7/HMGB2/DHX36/REL/DHX9/ATG12/MYD88/XIAP/BANF1/PTPN11/HSP90AA1/YY1/POLR3F/LILRB1/PQBP1/NMB/PTPRS/TBK1/SETD2/ZC3HAV1/DDX56/HMGB1/POLR3G/HAVCR2/STAT1/OAS1/OAS3/OAS2/XAF1/DDX41/CYLD/PYCARD/OTUD5/SIGLEC1/CHUK/NLRX1/IFIH1/ISG15/TICAM2/IRF7/UAP1/RNF125/MAVS/RIGI/DTX4/IRF1",61
"GO:0046718","symbiont entry into host cell","61/5799","136/18860",0.448529411764706,1.45874542263879,3.57758162893834,0.000356522411836078,0.00293704362040381,0.00184099269514864,"CDK1/HLA-DRB1/ITCH/P4HB/SLC52A2/CXCR4/CD74/NUP153/NECTIN2/INSR/EGFR/TRIM38/CD46/WWP1/SLC3A2/ILF3/TFRC/CD86/LAMP1/JPT2/LDLR/AGTR1/BSG/SLC7A1/ITGB1/IDE/KPNA3/CAV2/CAV1/SCARB2/ZNF639/CTSB/TYRO3/GBP2/HSPA1B/HSPA1A/PLSCR1/F11R/GBP5/MRC1/HMGB1/ICAM1/DYNLT1/DAG1/PHB1/SRC/VAMP8/SIGLEC1/CTSL/NECTIN4/TRIM11/SLC20A2/GAS6/ITGB6/CD55/MYH9/XPR1/ANPEP/NRP1/CXADR/CD209",61
"GO:0051047","positive regulation of secretion","131/5799","331/18860",0.395770392749245,1.28715806298513,3.51201766176339,0.000357368039460594,0.00294020629881791,0.00184297511986206,"FCER1G/HLA-DRB1/AQP1/SPP1/LEP/NPR1/TMED10/ATG5/XBP1/TGFB3/SEC24A/ABAT/DNM1L/ITGB2/RBP4/CXCL12/RAB7A/RAC1/IGF1/ABCG1/PLA2R1/INHBA/TREM2/MLXIPL/ECRG4/SELENOT/SNX4/VAMP7/RAB3GAP1/SOX11/STAM/F2RL2/S100A8/PPID/SMAD4/VPS35/RAB5A/ITSN1/SLC4A8/C1QTNF3/CREB1/TCF7L2/LAMP1/CDK5/BSG/P2RX4/PPARG/OSBP/ARF6/SDC1/SOX4/PRKAR1A/PTPN11/DTNBP1/FRMD4A/MIF/KMO/RAB27A/RGCC/TMEM132A/ITGAM/ITPR1/NMB/SYBU/PINK1/AIMP1/STX1A/KCNN4/AP1G1/TMF1/GABBR1/TGFB1/GPR68/RAB9A/TAC1/SERP1/EDN3/STXBP1/WLS/GOLPH3/GATA2/PDCD6IP/HLA-F/ACSL3/NR1H2/GNA11/PLA2G4A/MPC2/MICU3/TRPM4/VAMP8/TSG101/NLGN2/CD38/FGFR1/PTGES/IER3IP1/IRS2/DAB2/ADAM9/PCK2/CYBA/GLUD1/AVPR1A/ADAM8/S100A10/CLASP2/PPP3CB/P2RY2/KCNB1/SYT1/DOC2B/PRKCA/JAK2/P2RX7/MYRIP/EDN1/SLC12A2/EXPH5/TM7SF3/CD2AP/GPLD1/TACR1/C1QTNF1/GPER1/GAB2/PLCB1/VSNL1/ADORA1/ILDR1/KISS1R",131
"GO:0002285","lymphocyte activation involved in immune response","97/5799","235/18860",0.412765957446808,1.34243248102204,3.51972240554135,0.00037598752831333,0.00308940461974102,0.00193649535804978,"TYROBP/HLA-DRA/FCER1G/HLA-DRB1/GATA3/EXO1/MSH2/MSH6/XBP1/MIR21/PTPRC/CD74/NSD2/MAD2L2/RC3H2/HSPD1/RIPK2/LEF1/EXOSC3/HLA-DMB/NDFIP1/CD46/FOXP1/TREM2/PIK3R1/VAMP7/IL6ST/PSEN1/JAK1/BRD2/STAT5A/PCK1/RIF1/SEMA6D/TFRC/CD86/BCL6/LAMP1/ANXA1/LGALS8/RARA/MALT1/FCGR3A/CORO1A/RAB27A/EXOSC6/LILRB1/PAXIP1/ITM2A/ATP7A/SOCS5/TBK1/NOTCH2/IL27RA/KMT5B/LIG4/STAT3/AP1G1/ADA/NBN/HMGB1/TGFB1/ICAM1/JUNB/HAVCR2/LCP1/MEN1/MFNG/NCKAP1L/HLA-F/KMT2A/ST3GAL1/SMAD7/RORA/ABL1/GPR65/JAK3/TNFSF13/ERCC1/SHB/SLC15A4/PLCL2/ASCL2/BCL3/MDK/SOCS3/ITFG2/DOCK10/TNFSF4/JAK2/BATF/CEACAM1/ITGAL/POU2AF1/CD69/TP53/CCL19",97
"GO:1903900","regulation of viral life cycle","53/5799","115/18860",0.460869565217391,1.49887911708915,3.57560217350205,0.000377719321894968,0.00309746265167469,0.0019415462799442,"KPNA2/HLA-DRB1/TOP2A/P4HB/HACD3/BCL2/SRPK1/CD74/SRPK2/NECTIN2/TRIM38/DDX3X/LARP1/N4BP1/STAU1/APOBEC3B/PPIE/PPID/ILF3/BSG/BANF1/RAD23A/TYRO3/PLSCR1/ZC3HAV1/HMGB1/FMR1/VAPB/EIF2AK2/LAMP3/OAS1/IL32/ADAR/OAS3/OAS2/PDE12/LTF/DDX5/TSG101/ISG20/TRIM11/IFIH1/SLPI/RSAD2/ZNFX1/ISG15/CCL5/IFITM1/IFITM2/MX1/OASL/MAVS/CD209",53
"GO:0046209","nitric oxide metabolic process","43/5799","89/18860",0.48314606741573,1.57132864829465,3.59985468449009,0.00037794103020591,0.00309746265167469,0.0019415462799442,"ESR1/PPARA/CX3CR1/HSP90AB1/ITGB2/INSR/RAC1/IGF1/ACP5/CD36/CYB5B/APOE/SOD2/CYB5R3/GCH1/HBB/P2RX4/CPS1/HSP90AA1/AKT1/CAV1/NFATC3/CLEC7A/NQO1/PTX3/ASS1/CLU/CD47/ACVR2A/STAT1/SELENOS/CYGB/RORA/POR/MTARC1/ASL/PTGIS/MIR92A1/JAK2/APP/EDN1/SLC7A6/CYP1B1",43
"GO:0043087","regulation of GTPase activity","62/5799","139/18860",0.446043165467626,1.45065944140704,3.55335847197845,0.000384968826154751,0.00315100447937462,0.001975107277471,"EZH2/ECT2/RGS1/STMN1/RAPGEF3/RAB3GAP2/CORO1C/RANGAP1/FGD3/TBC1D7/TMED2/CCDC125/RASA4/SNX13/THY1/CRK/RAB3GAP1/ARFGEF1/RALGAPA2/ZC3H15/RAP1A/PTK2/RALGAPB/RALGAPA1/GPR137B/SYDE1/NET1/PLXNB1/NTRK2/PIP5K1A/ITGB1/FGD5/LIMS1/RSU1/TBC1D30/RASIP1/SH3BP4/MET/RAPGEF6/RGS16/RASGRP1/RGS10/EPHB3/SNX9/GNB5/TBC1D2/EFNA5/S100A10/DOCK8/ARHGEF16/NF1/FGD6/TGM2/SRGAP2/DOCK10/FICD/DAB2IP/ALS2/ITGB1BP1/ITGA6/ARHGEF5/EPHA3",62
"GO:0030837","negative regulation of actin filament polymerization","31/5799","59/18860",0.525423728813559,1.70882764708117,3.63348899727467,0.00039096980647628,0.00319191759953968,0.00200075236998388,"KANK3/CFL1/GSN/SPTAN1/BBS4/CAPZB/CYRIB/LMOD1/ARFGEF1/TWF1/CARMIL1/RDX/SPTBN1/TMOD3/CAPZA2/PRKCD/SLIT2/KANK2/TRIOBP/SSH1/AVIL/CAPZA1/KANK1/FLII/DMTN/WASHC2C/TMOD1/SPTBN2/KANK4/TMOD2/CAPG",31
"GO:0031297","replication fork processing","31/5799","59/18860",0.525423728813559,1.70882764708117,3.63348899727467,0.00039096980647628,0.00319191759953968,0.00200075236998388,"CDK1/EXO1/DONSON/PCNA/TIPIN/EME2/RAD51/PRKDC/ASF1A/PARP1/NUCKS1/TIMELESS/BLM/GEN1/POLQ/KMT5A/RECQL/BARD1/EME1/ATM/CENPS/ATRX/RNF126/DNA2/HLTF/RAD50/NBN/ATR/PRIMPOL/SAMHD1/CENPX",31
"GO:0035136","forelimb morphogenesis","23/5799","40/18860",0.575,1.87006380410416,3.67044700332647,0.000403142338422973,0.0032828777635262,0.00205776786552687,"RECK/HOXD9/ZBTB16/NIPBL/ALDH1A2/TBX5/ATRX/TFAP2A/TFAP2B/TBX3/TP63/ZNF358/MSX2/RUNX2/HOXA9/LNPK/OSR2/MSX1/CRABP2/HOXD10/OSR1/TWIST1/RPGRIP1L",23
"GO:0070302","regulation of stress-activated protein kinase signaling cascade","23/5799","40/18860",0.575,1.87006380410416,3.67044700332647,0.000403142338422973,0.0032828777635262,0.00205776786552687,"MAPK1/PBK/FOXM1/RIPK2/PDCD10/INAVA/ZMPSTE24/PRDX1/MAP2K1/NBR1/IGFBP6/MID1/TAOK1/DUSP10/GSTP1/NOD1/EIF2AK2/TAOK2/FOXO1/MAP3K20/ARL6IP5/KLHDC10/NOD2",23
"GO:0032786","positive regulation of DNA-templated transcription, elongation","33/5799","64/18860",0.515625,1.67695938954992,3.61466084793625,0.000404061170545697,0.00328519819319592,0.00205922235331244,"NCBP1/MED8/MED6/PARP1/CDC73/MED30/MED17/CDK12/MED21/MED23/CDK7/NCBP2/MED10/PPP1CA/LEO1/MAP2K1/ZMYND8/GTF2F1/TCERG1/SUPT16H/MED19/PPP1R10/MED1/HMGN1/MED7/MED24/EAPP/MED14/TOX4/MED29/SUPT4H1/ELL3/KAT7",33
"GO:0051851","host-mediated perturbation of symbiont process","51/5799","110/18860",0.463636363636364,1.50787753374406,3.55960967439391,0.000404459074036684,0.00328519819319592,0.00205922235331244,"CFL1/SMC6/TMEM41B/GSN/PSMC3/CD74/CX3CR1/LRRC15/TAF11/NUCKS1/LEF1/CCL3/PAIP1/ZDHHC9/CDC42/SMARCA4/IGF2R/CCL4/APOE/SNW1/TRIM59/CCL8/RAB5A/CHD1/CAV2/YTHDC2/SNX3/ZNF639/PTX3/DDX56/RAB29/PPIB/EEF1A1/FMR1/ZNF502/HPN/VAPB/TRIM26/PHB1/LTF/IFI27/SP1/TRIM11/SLPI/PC/NOD2/CCL5/IFITM1/IFITM2/PI4KA/EPG5",51
"GO:0002263","cell activation involved in immune response","130/5799","329/18860",0.395136778115502,1.28509736769415,3.47607708176565,0.000405521149796794,0.00328962889414775,0.0020619995977599,"TYROBP/HLA-DRA/FCER1G/HLA-DRB1/GATA3/EXO1/MSH2/MSH6/XBP1/SNAP23/MIR21/PTPRC/CD74/CX3CR1/ITGB2/NSD2/MAD2L2/RC3H2/HSPD1/RIPK2/CD300A/LEF1/CCL3/EXOSC3/FERRY3/HLA-DMB/NDFIP1/CD46/FOXP1/TREM2/PIK3R1/SNX4/VAMP7/LRP1/CD84/IL6ST/PSEN1/JAK1/BRD2/STAT5A/PCK1/LYN/RIF1/SEMA6D/TFRC/CD86/BCL6/LAMP1/ANXA1/MYD88/LGALS8/RARA/MALT1/FCGR3A/CORO1A/PTPN11/RAB27A/ITGAM/EXOSC6/LILRB1/PAXIP1/ITM2A/ATP7A/SOCS5/TBK1/NOTCH2/IL27RA/KMT5B/LIG4/STAT3/AP1G1/ADA/NBN/VAMP2/PDPK1/SBNO2/HMGB1/TGFB1/ICAM1/JUNB/HAVCR2/LCP1/MEN1/RASGRP1/MFNG/STXBP1/NCKAP1L/GATA2/HLA-F/KMT2A/ST3GAL1/SRC/SMAD7/KIT/VAMP8/RORA/PYCARD/ABL1/GPR65/JAK3/TNFSF13/ERCC1/SHB/PTGDS/SLC15A4/PLCL2/ASCL2/DOCK2/BCL3/MDK/SOCS3/GBF1/ITFG2/GRN/DOCK10/TNFSF4/JAK2/BATF/DNASE1L3/APP/IL33/CEACAM1/ITGAL/POU2AF1/CD69/TP53/GAB2/ANXA3/RAC2/CCL19",130
"GO:0046328","regulation of JNK cascade","66/5799","150/18860",0.44,1.43100534574927,3.53133616737327,0.000406145514562037,0.00329050208235503,0.00206254692810934,"TNXB/ITCH/RIPK2/PRMT1/AIDA/CRK/DVL3/NAIP/DNAJA1/GADD45B/MYD88/MFHAS1/XIAP/MAPKBP1/RASSF2/ZMYND11/COPS5/CBS/LOC102724560/IGF1R/RAP2A/PINK1/RB1CC1/TAOK1/PER1/RIPK1/DUSP10/TRAF4/PAFAH1B1/CCL21/MTURN/HMGB1/RNF13/DACT1/MEN1/TNFRSF19/PDCD4/GSTP1/NOD1/TAOK2/KLHL31/FZD7/CYLD/MINK1/TPD52L1/PYCARD/HIPK2/EPHB1/MECOM/PTPN1/DUSP22/CCDC88C/MIR92A1/PHLPP1/NOD2/CCN2/MARVELD3/SH3RF2/SH3RF1/RGS2/APP/EDN1/DAB2IP/PLCB1/WNT5A/CCL19",66
"GO:0006575","modified amino acid metabolic process","81/5799","191/18860",0.424083769633508,1.37924123043421,3.51009905664643,0.000409268262355209,0.0033115886844701,0.00207576439624283,"CTSK/ALDH1L1/GATA3/TYMS/CHAC2/MTHFD2/P4HB/GSTM5/SHMT2/SLC25A32/GLRX2/ABHD12/GGH/ICMT/MTHFD1L/SLC7A11/SOD2/FOLR1/GCH1/GGT1/GGT3P/GGTLC2/GGTLC1/GGT2P/GSTA4/G6PD/GOT2/GSS/CTSB/ALDH7A1/AASDHPPT/ASS1/MED1/GCLC/PLSCR1/CHDH/GSTM2/BHMT2/GSTM3/IDH1/FOLH1/HPN/DHFR/GSTM1/SLC19A1/RNF7/GSTP1/CPT1A/BBOX1/SLC1A1/MTRR/SERINC2/PLOD2/GCLM/POR/ATIC/DIO2/GAMT/SLC6A8/ABHD16A/SHMT1/ARL6IP5/GSTO1/NFE2L2/GLO1/MBOAT2/PRODH/CPT2/GSR/PCYOX1/OSBPL10/ACADL/CKMT1B/CKMT1A/GSTA2/GSTA1/DIO1/SLC1A2/CGA/CKB/GGT6",81
